id,brand,model,description,created_at,image_url
c3ca4e7b-c38e-41f9-817e-5ae63167b187,HONDA,F i T,Flip 2 botones,,https://llaves.com.ar/image/cache/catalog/Imagenes/Honda/Carcasas/Honda-B33A/Honda-B33A-01-450x450.jpg
c5ae64e4-dc9f-45ab-ae06-cfe2a0812489,VOLKSWAGEN,FOX,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
c5d8f0f7-1232-4fcb-8f5e-4a0429405193,FORD,KUGA,Presencia 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Ford-R10A-01-750x750-1.jpg
c64c7062-c406-45fe-990c-0d4946a37a2d,PEUGEOT,EXPERT,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210728-140252-600x800.jpg
c69cc9c4-5fbc-437f-8d56-e8c2e2045daa,CHEVROLET,AVEO,"Fijo 2 botones ",,https://llaves.com.ar/image/cache/catalog/Imagenes/Chevrolet/Carcasas/Chevrolet-B10B/Chevrolet-B10B-01-750x750.jpg
c8bbad88-7d94-4091-8442-3bd39f86500d,CITROEN,C 4 LOUNGE,Presencia 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/Citroen-R09C-01-750x750-1-600x600.jpg
c8d3ec6d-870a-42a6-9962-5d40360175cf,FIAT,500,Flip 2 botones,,https://llaves.com.ar/image/cache/catalog/Imagenes/Fiat/Telemandos/Fiat-R00-AES/Fiat-R00-AES-01-450x450.jpg
caecd2eb-542f-4946-b9cd-3e6eaaa27399,CITROEN,C 3 PICASSO,"Fijo 2 botones ",,https://lirp.cdn-website.com/778d7af2/dms3rep/multi/opt/Peugeot+Remote+Car+Keys+3+Tauranga+Car+Locksmiths-320w.jpg
caff4345-55aa-4df1-92b2-1f0a084b8f4c,RENAULT,KWID,Flip 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B33A-01-750x750-1-300x300.jpg
cb16d4ea-d73d-495f-b606-0ff3ebce0fe9,VOLKSWAGEN,TRANSPORTER,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/VW-R202CE-01-750x750-1-600x600.jpg
cb8d0b15-0ac0-44ba-9165-fec9e78a53b4,VOLKSWAGEN,CROSSFOX,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/VW-R202CE-01-750x750-1-600x600.jpg
cca8fb5b-5a0b-47f4-a77c-0ed04bd23262,RENAULT,SANDERO,Fijo 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B32B-01-750x750-1-600x600.jpg
ce532329-8f0e-4a84-8b91-14d7c76adfe5,TOYOTA,COROLLA,Presencia 2 botones linea vieja,,https://www.transkey.com/wp-content/uploads/2024/09/124.png
ce53e35f-e700-4cba-8d0e-52b4a1db9e0b,VOLKSWAGEN,AMAROK PICK - UP,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
cf0c775b-f5ba-4443-b6df-e181ce6c899e,CHEVROLET,TRACKER,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Chevrolet-R04A-01-750x750-1-600x600.jpg
cfa20b88-4547-40ff-b39e-9bb843a62282,CHEVROLET,BLAZER,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-2-400x400.png
d099e74f-e4a6-45ba-a015-94eac04ad6e5,FORD,TRANSIT,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/Ford-R26B-03-750x750-1-600x600.jpg
d155a653-f5a7-469d-afea-f1c986ef51c5,NISSAN,MARCH,Fijo 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Nissan-R13-01-750x750-1-600x600.jpg
d178ae24-b11d-4286-84c0-1a9dcc0e874e,VOLKSWAGEN,T-CROSS,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/VW-R202CE-01-750x750-1-600x600.jpg
d1ac0eaf-fcb5-4389-b27e-a1a2f113a45b,PEUGEOT,408,Flip 3 botones con baul linea vieja,,https://www.transkey.com/wp-content/uploads/2021/07/0-1.jpg
d226e0be-6a0a-4640-bb1c-2fb9d33629ed,VOLKSWAGEN,VENTO VARIANT,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/VW-R202CE-01-750x750-1-600x600.jpg
d33b381e-c513-4660-96dd-a33507e6391b,NISSAN,VERSA,Presencia 4 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Nissan-B47-01-750x750-1-600x600.jpg
d5f1422e-1960-44cd-b27e-1659a36136b5,CITROEN,C 3,"Flip 2 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/mVeCtLEYwIRMICOj-400x400.png
d61ec9ff-a9f7-4c00-9d1b-0aaccd25abbc,HYUNDAI,VELOSTER,Presencia 4 botones,,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSf95_oud-k_5WRBS4m5t7ls6N9Wqopw68PEquE5iLqV1XLMtdb
d6a49673-901e-4f88-a505-4a9eccd12909,VOLKSWAGEN,PASSAT,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
d6c1999d-aa07-4879-bc5c-620d97f58363,CHEVROLET,MERIVA,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/31-400x400.png
d6c245ac-b1e8-4df8-837d-6f3181d50d9d,FORD,F-100 PICK - UP,Llavero 3 botones,,https://www.transkey.com/wp-content/uploads/2021/07/37.png
d7403119-5cc6-448c-9984-933289342dd7,FIAT,GRAND SIENA,"Flip 2 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/Fiat-R00-AES-01-750x750-1-600x600.jpg
d7a604b7-a909-4333-a412-46129cfdc792,RENAULT,SANDERO STEPWAY,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210730-154813-600x800.jpg
d7df8928-8bd4-4167-9496-8a23604e52f3,PEUGEOT,508,Presencia 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210729-102212-600x800.jpg
d7fa871d-f0d3-4d30-a4e9-40bbb7a0532b,TOYOTA,ETIOS,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/Toyota-B47A-01-750x750-1-600x600.jpg
d88fe96e-6f17-47fb-8369-bf3d8e382573,VOLKSWAGEN,FOX,"Fijo 2 botones linea vieja ",,https://www.transkey.com/wp-content/uploads/2024/09/49-280x280.png
d8d8e35d-b407-462c-b610-a8335dc29323,PEUGEOT,208,Flip 3 botones con faro linea nueva,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210728-145224-600x800.jpg
d900a165-01b2-4d46-a2dd-b33849e9b557,FORD,FOCUS,Fijo 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/41.png
d95166b3-b6de-4da1-a2b0-3b87b07123f7,VOLKSWAGEN,TRANSPORTER,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
d95bff28-98cc-4990-9421-80ca0376c95f,TOYOTA,ETIOS,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/Toyota-B65D-01-01-750x750-1-600x600.jpg
d9fbebef-4f53-403e-9dbb-b97b9bd48628,PEUGEOT,408,"Fijo 2 botones ",,https://http2.mlstatic.com/D_805511-MLA47819137913_102021-C.jpg
db559097-ef95-42ed-8135-8b60503a6624,RENAULT,DUSTER OROCH PICK - UP,Fijo 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B32B-01-750x750-1-600x600.jpg
dbac77ed-615c-4926-b8cf-3967a7c469b3,FIAT,PALIO,"Flip 3 botones con baul ",,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-R01-01-750x750-1-600x600.jpg
dcd7e19d-8726-4709-aba8-7a76d3abde19,FIAT,BRAVO,"Flip 3 botones con baul ",,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-R06F-01-750x750-1-600x600.jpg
debd703e-a1bf-4fb6-a5b5-230d5510bc0d,CHEVROLET,CELTA,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-2-400x400.png
df75af04-7307-4cf7-ae7f-c12ea6177eb1,NISSAN,MARCH,Presencia 2 botones,,https://www.transkey.com/wp-content/uploads/2021/07/LLAVES.png
e0440018-d815-4b42-9506-f46e06fc624f,JEEP,WRANGLER,Flip 4 botones,,https://www.transkey.com/wp-content/uploads/2024/09/43.png
e1f8232e-20de-4893-ba09-533908217dda,CHEVROLET,SPARK,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Chevrolet-R04A-01-750x750-1-600x600.jpg
e29945de-fba4-4fdb-8c5c-f18bd62981e6,JEEP,COMPASS,Presencia 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-7.png
e34ac681-8193-4c53-a0a1-33956f2cc521,FORD,KA,Fijo 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/41.png
e3a24ece-cebd-4a9c-b480-4cfa789fd8e8,RAM,1500 PICK - UP,Presencia 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Chrysler-R11B-01-750x750-1-600x600.jpg
e3b28d28-d49d-4153-bc80-8cb9dfdb019b,FIAT,DOBLO,"Flip 3 botones con baul ",,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-R01-01-750x750-1-600x600.jpg
e5f4cd2f-993d-4dae-b884-d7e17219cf7f,CHEVROLET,MONTANA PICK - UP,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-2-400x400.png
e654ba00-83b2-43e0-abd7-0e3d769c47ac,TOYOTA,RAV - 4,Presencia 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/123-280x280.png
e78c0fe4-2912-49a2-8f0f-ae8747db9a89,FIAT,LINEA,"Flip 3 botones con baul ",,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-R01-01-750x750-1-600x600.jpg
e7fe8eb8-7236-43fe-b4ed-e3514665a384,JEEP,CHEROKEE,Presencia 5 botones,,https://eu.eaata.pro/cdn/shop/files/2014_TelemandoKeylessGoJeepCompassRenegadeRef.Original71777034.webp?v=1698756066
e8fd31d0-764b-4f15-9036-775f6ff5c23e,VOLKSWAGEN,POLO,Flip 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/127-280x280.png
e99668f0-bbe7-4adc-94a1-5533eefa32c8,FIAT,ARGO,Fijo 2 botones linea vieja,,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-4-400x400.png
e9ddd460-fe53-4b19-a7ef-64c527567554,VOLKSWAGEN,T-CROSS,"Fijo 2 botones linea vieja ",,https://www.transkey.com/wp-content/uploads/2024/09/49-280x280.png
ea77d7ba-1318-48b9-a637-e9ee3ed48219,NISSAN,XTRAIL,Flip 2 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/116.png
eb7aea64-176d-4163-87df-5a82ce73936a,RENAULT,KWID,Fijo 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B32B-01-750x750-1-600x600.jpg
eb897202-ad71-47d1-ae33-73534bb2feea,FIAT,LINEA,Flip 3 botones con baul linea vieja,,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-R06F-01-750x750-1-600x600.jpg
ebb8de54-b23d-4e77-8e25-857b893cf045,VOLKSWAGEN,POLO CLASSIC,Vlsp 4 f8-280xnfs,,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
ebf61769-c332-4de8-9ca4-6697d695ed65,CHEVROLET,S-10 PICK - UP,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/Chevrolet-R04B-01-750x750-1.jpg
ec001228-d345-4227-96f7-e02b4f8946ba,RENAULT,LOGAN,Fijo 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B32B-01-750x750-1-600x600.jpg
ec8a56a8-4c17-4bec-9bb5-52f198be8dec,NISSAN,XTERRA,Fijo 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Nissan-R13-01-750x750-1-600x600.jpg
ed0b7279-19ef-4c0c-b3df-4a91007c2fb2,PEUGEOT,207,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210728-133644-600x800.jpg
ee147bec-3b06-41a8-a417-b0f1d96ae2eb,RENAULT,SANDERO,"Fijo 2 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210730-154813-600x800.jpg
ee51d8ad-9665-414e-b113-9c3feaed3e82,HONDA,CIVIC,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/135.png
eecc0734-5381-4395-9502-13811ec8c733,CITROEN,C 4 CACTUS,Flip 3 botones con baul linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Citroen-R07-01-750x750-1-600x600.jpg
ef1fdfe6-9029-48c4-9376-c893b144a4cc,VOLKSWAGEN,SAVEIRO PICK - UP CROSS,"Fijo 2 botones linea vieja ",,https://www.transkey.com/wp-content/uploads/2024/09/49-280x280.png
ef4a4695-c504-4b74-957f-e4c02549560e,HYUNDAI,SANTA FE,Flip 3 botones,,https://www.thekeyguys.com.au/assets/full/KGRHYU32.jpg?20240827084641
ef9245d8-0c41-404c-9fad-c69b26289343,CITROEN,C 4 LOUNGE,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/01-750x750-1-600x600.jpg
efa6272b-3983-4309-9d32-f1036aa39765,CHEVROLET,CRUZE,Presencia 4 botones baul y arranque,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210721-161006-600x800.jpg
efc0ea31-7cb3-478f-abc8-811ca5340218,VOLKSWAGEN,THE BEETLE,Flip 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/127-280x280.png
f0ae1fa1-0dd9-4f86-a62d-47ad1453fe3d,VOLKSWAGEN,GOLF,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
f0c97961-37cd-4c12-a415-f25487816938,RENAULT,DUSTER OROCH PICK - UP,Fijo 2 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B32A2-01-750x750-1-600x600.jpg
f24c697d-dbea-49b0-9d33-e87b06a8c54a,FIAT,BRAVO,"Flip 3 botones con baul ",,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-R01-01-750x750-1-600x600.jpg
f384d596-fbac-44c7-93b3-ceb855b673c1,VOLKSWAGEN,VENTO,Flip 3 botones linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/127-280x280.png
f3952312-f016-43ef-aaca-b04ce0662f1c,CITROEN,C 4 AIRCROSS,"Flip 3 botones con faro ",,https://www.transkey.com/wp-content/uploads/2024/09/Citroen-R08A2-01-750x750-1-600x600.jpg
f4598043-4a88-433d-9f52-6304c285d12f,HYUNDAI,SANTA FE,Presencia 4 botones,,https://www.mk3.com/uploads/files/products/product/MK4732/hyundai-creta-2023-genuine-smart-remote-key-95440-i7100-mk4732.jpg
f4b61720-b8ca-48af-a55a-35bade6af070,CHEVROLET,SPARK,"Fijo 2 botones ",,https://llaves.com.ar/image/cache/catalog/Imagenes/Chevrolet/Carcasas/Chevrolet-B10A/Chevrolet-B10A-01-750x750.jpg
f5a81f3e-1426-4fad-8f86-3304e66cf2e3,VOLKSWAGEN,BORA,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/VW-R202CE-01-750x750-1-600x600.jpg
f5c90930-489c-444e-a8b6-52fad7f954e3,HONDA,F i T,Fijo 3 botones con panico,,https://www.transkey.com/wp-content/uploads/2024/09/137.png
f5e10fb1-49d7-49e1-b75c-95f643e8eee7,FIAT,DOBLO,"Flip 2 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/Fiat-R00-AES-01-750x750-1-600x600.jpg
f64802c9-d7a5-480c-ad58-eedf5b5747ab,FIAT,CRONOS,"Flip 2 botones ",,https://www.transkey.com/wp-content/uploads/2021/07/Fiat-R00-AES-01-750x750-1-600x600.jpg
f671ccee-4065-45ac-be9a-f6a05d76c5ed,FIAT,CRONOS,Presencia 5 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Fiat-B34-01-750x750-1-600x600.jpg
f6d195c3-421a-4461-848b-48817e8cf0ea,PEUGEOT,3008,Flip 3 botones con faro linea nueva,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210728-145224-600x800.jpg
f700fd05-40f8-48ae-96a2-4bdb818eb7ce,RENAULT,CAPTUR,Tarjeta 4 botones plateado,,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B30C-01-750x750-1-600x600.jpg
f7301248-8752-4b34-94b4-3052272a8705,TOYOTA,RAV - 4,Fijo 3 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Toyota-B13C-01-750x750-1-600x600.jpg
f7bda117-2174-4a23-b4ad-069b090e359f,CHEVROLET,S-10 PICK - UP,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/Chevrolet-R04A-01-750x750-1-600x600.jpg
f7e0125b-3ed5-473d-b38d-9c67d60d0837,PEUGEOT,2008,Flip 3 botones con faro linea nueva,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210728-145224-600x800.jpg
f9290e0d-3d64-4552-9cf4-89fd54aef0f2,RENAULT,FLUENCE,Flip 2 botones plateado,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210730-160705-600x800.jpg
fa269bb8-9500-4f60-929c-c2201451f622,CHEVROLET,AGILE,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/Chevrolet-R04B-01-750x750-1.jpg
fa726858-a34a-4893-9410-02e4dbd5f446,FORD,ECOSPORT KINETIC DESIGN ATTRACTION,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/Ford-R13B-01-750x750-1-600x600.jpg
fadfdb11-8712-4082-a447-3d507e0683b6,CITROEN,C 4 LOUNGE,Flip 3 botones con baul linea nueva,,https://www.transkey.com/wp-content/uploads/2024/09/Citroen-R07-01-750x750-1-600x600.jpg
fba01f54-a618-4298-9e49-e85405a078b9,CHEVROLET,VECTRA,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/Chevrolet-R04B-01-750x750-1.jpg
fc87e213-ae28-4162-8b76-ff1ae17d8fbe,HONDA,ACCORD,Fijo 3 botones con panico,,https://www.transkey.com/wp-content/uploads/2024/09/137.png
fccb2445-eafa-4823-a81c-4291fea1befb,RENAULT,MEGANE II,"Fijo 1 boton ",,https://www.transkey.com/wp-content/uploads/2024/09/Renault-B06A-01-750x750-1-600x600.jpg
fcd05a42-172f-424c-9e66-1f6479f04d2a,VOLKSWAGEN,UP!,Flip 2 botones,,https://www.transkey.com/wp-content/uploads/2024/09/VW-R202CE-01-750x750-1-600x600.jpg
fd084e3e-b502-41de-9cc8-2098146843a5,FIAT,SIENA,Fijo 2 botones linea vieja,,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-4-400x400.png
fd275842-d05f-43b5-8132-436839575664,CITROEN,C 3 PICASSO,Flip 3 botones con baul,,https://www.transkey.com/wp-content/uploads/2024/09/01-750x750-1-600x600.jpg
fd49f5ae-f679-4c29-9de9-829d86834ff2,NISSAN,FRONTIER PICK - UP,Presencia 2 botones,,https://www.transkey.com/wp-content/uploads/2021/07/LLAVES.png
fdeee86d-2828-4c55-a0f8-ae6efe95846c,RENAULT,MEGANE II,Tarjeta 4 botones negro,,https://www.transkey.com/wp-content/uploads/2021/07/PhotoRoom-20210730-160913-600x800.jpg
fe5dae7a-a0ea-4207-af98-210532c9fb65,FIAT,IDEA,Fijo 2 botones linea vieja,,https://www.transkey.com/wp-content/uploads/2024/09/LLAVES-4-400x400.png
fe64f56c-3275-4097-8050-6b89febdc1a2,VOLKSWAGEN,UP!,"Flip 3 botones ",,https://www.transkey.com/wp-content/uploads/2024/09/128-280x280.png
ff2cdca5-d22c-4935-9064-e63cdaa349cd,VOLKSWAGEN,GOL TREND,"Fijo 2 botones linea vieja ",,https://www.transkey.com/wp-content/uploads/2024/09/49-280x280.png